bag_number,date,region,stratum,sector,subsector,site,abraded,edge_damage,technological_class,completeness,size_class,cortex,platform_type,blade_section,retouched_tool_type,retouch_mode,sheen,count,length,width,thickness,total,notes
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,1,2,2,2,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,2,2,2,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,2,0,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
391,12/31/1991,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,2,,6,,1,,,,,,,2,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,6,,1,,,,,,,9,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,6,,1,,,,,,,48,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,6,,2,,,,,,,14,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,6,,2,,,,,,,10,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,6,,3,,,,,,,3,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,6,,3,,,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,1.2,1,2,2,,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,1.2,1,2,1,,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,?,2,2,1,,,13,P,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,4,2,2,1,0,1,16,S,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,2,1,1,,2,S,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,2,2,0,,9,A,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,0,,"8
14","A
S",,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,4,2,1,1,2,2,,,,1,21.9,0,8.2,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,4,2,1,1,0,1,15,S,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,2,1,0,,8,A,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,1,3,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,1,1,2,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,1,1,1,3,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,1,1,3,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,2,3,0,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,2,1,3,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,1,2,1,3,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,2,3,1,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,
392,12/31/1988,Serpis,XIV,XIV-11,XIV-11-10,AC-75,1,2,3,2,2,2,0,,,,,1,0,0,0,2760,
396,,Serpis,XIV,XIV-11,XIV-11-11,,1,3,6,,2,,,,,,,1,0,0,0,2760,
396,,Serpis,XIV,XIV-11,XIV-11-11,,1,2,6,,2,,,,,,,1,0,0,0,2760,
396,,Serpis,XIV,XIV-11,XIV-11-11,,1,2,6,,1,,,,,,,1,0,0,0,2760,
396,,Serpis,XIV,XIV-11,XIV-11-11,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,2,,6,,2,,,,,,,4,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,3,6,,2,,,,,,,2,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,6,,2,,,,,,,2,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,6,,1,,,,,,,5,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,1,2,2,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,1,1,2,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,3,3,2,1,1,1,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,1,1,3,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,1,1,1,2,,3.1,S,2,1,0,0,0,2760,
397,12/31/1991,Serpis,XIV,XIV-4,XIV-4-3,,1,2,3,2,1,2,1,,14,S,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,2,,6,,3,,,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,3,6,,3,,,,,,,2,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,3,6,,2,,,,,,,12,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,6,,2,,,,,,,7,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,2,,6,,2,,,,,,,2,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,2,,6,,1,,,,,,,2,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,3,6,,1,,,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,6,,1,,,,,,,9,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,3,3,2,2,2,2,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,2,2,1,3,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,1,2,2,2,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,1,2,2,1,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,2,2,1,3,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,1,1,2,2,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,2,1,2,1,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,3,1.2,2,2,1,,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,1.2,1,2,2,,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,1.2,1,2,2,,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,1.2,2,2,2,,,,,,1,0,0,0,2760,
398,12/31/1988,Serpis,XIV,XIV-4,XIV-4-3,AC-79,1,2,5,2,2,1,2,3,,,,1,22.5,10,5.6,2760,
400,12/31/1988,Serpis,XIV,XIV-6,XIV-6-1,,1,2,6,,2,,,,,,,2,0,0,0,2760,
400,12/31/1988,Serpis,XIV,XIV-6,XIV-6-1,,1,2,6,,1,,,,,,,3,0,0,0,2760,
400,12/31/1988,Serpis,XIV,XIV-6,XIV-6-1,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
400,12/31/1988,Serpis,XIV,XIV-6,XIV-6-1,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
399,12/31/1988,Serpis,XIV,XIV-6,XIV-6-3,AC-78,1,3,6,,2,,,,,,,1,0,0,0,2760,
399,12/31/1988,Serpis,XIV,XIV-6,XIV-6-3,AC-78,1,2,6,,1,,,,,,,4,0,0,0,2760,
399,12/31/1988,Serpis,XIV,XIV-6,XIV-6-3,AC-78,1,3,6,,1,,,,,,,1,0,0,0,2760,
399,12/31/1988,Serpis,XIV,XIV-6,XIV-6-3,AC-78,1,2,1.2,1,2,1,,,,,,1,0,0,0,2760,
399,12/31/1988,Serpis,XIV,XIV-6,XIV-6-3,AC-78,1,2,1.2,2,2,1,,,,,,1,0,0,0,2760,
399,12/31/1988,Serpis,XIV,XIV-6,XIV-6-3,AC-78,1,2,6,,,2,,,,,,1,0,0,0,2760,
399,12/31/1988,Serpis,XIV,XIV-6,XIV-6-3,AC-78,1,3,4,2,2,2,0,3,,,,1,23.3,17.6,5.6,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,6,,2,,,,,,,2,0,0,0,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,6,,1,,,,,,,5,0,0,0,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,3,2,1,1,1,,,,,1,0,0,0,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,5,2,1,1,0,1,,,,1,12.2,11.1,3.1,2760,
394,12/31/1988,Serpis,XIV,XIV-8,,,1,2,5,2,1,1,0,1,,,,1,12.1,9.9,3.1,2760,
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,6,,2,,,,,,,11,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,2,,6,,1,,,,,,,11,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,1,6,,1,,,,,,,2,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,6,,1,,,,,,,35,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,3,2,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat. tableta"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,2,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat. tableta"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,2,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat. tableta"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,2,1,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat. avivado"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,1,1,0,1,,,,1,17.7,15.4,3.6,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,1,1,0,1,,,,1,13.4,16,3.8,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,1,1,0,1,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,1,1,0,1,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,1,1,3,1,,,,1,9.4,12.9,2.1,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,5,2,1,1,0,1,,,,1,9,10.8,2.2,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,5,2,1,1,0,1,,,,1,14,9.6,4.1,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,3,5,2,1,1,0,2,,,,1,11.4,8.5,2.6,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,5,2,1,1,0,1,,,,1,11.1,7.1,1.6,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,1,1,1,3,1,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,1,1,1,0,1,1,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,1,1,3,1,1,,,1,18,16.6,4.2,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,2,1,0,2,15,"S
A
",,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,5,2,1,2,0,1,15,S,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,5,1,2,1,2,1,8,A,,1,27.7,11.6,5.4,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,1,1,0,3,"8
3.1","S
A",,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,2,1,3,3,3.2,A,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,0,,14,S,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,1,2,2,2,,3.1,S,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,0,,5,S,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,2,2,2,1,0,2,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat. cresta"
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,5,2,1,1,0,1,,,,1,12.4,9,2.6,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,5,1,1,1,3,1,1,,,1,13.6,11.6,3.2,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,4,2,2,1,3,1,9,A,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,3,3,1,2,2,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,3,3,2,2,2,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,2,3,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,3,3,2,2,2,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,3,3,2,2,3,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,2,1,3,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,2,2,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
384,,Serpis,XLVI,XLVI-,XLVI-8-11/14,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, bancals Pitol i fallat."
